,TIME,COUNT_NEWS,trade_index,fiscal_index,monetary_index
1603,2022-10-11,2,0,60,0
1604,2022-10-12,3,0,0,0
1605,2022-10-13,4,330,390,451
1606,2022-10-14,4,36,60,49
1607,2022-10-17,1,0,0,0
1608,2022-10-19,3,144,50,40
1609,2022-10-20,7,160,125,20
1610,2022-10-21,6,72,15,0
1611,2022-10-22,1,0,0,0
1612,2022-10-24,2,0,0,0
1613,2022-10-25,2,6,0,0
1614,2022-10-26,2,0,0,0
1615,2022-10-27,11,0,18,0
1616,2022-10-28,7,0,90,60
1617,2022-10-29,2,80,60,75
1618,2022-10-30,1,0,0,0
1619,2022-10-31,4,0,0,0
1620,2022-11-01,11,30,72,50
1621,2022-11-02,5,0,0,0
1622,2022-11-03,5,0,0,0
1623,2022-11-04,3,0,0,0
1624,2022-11-05,4,40,0,0
1625,2022-11-06,1,0,0,0
1626,2022-11-07,8,0,0,0
1627,2022-11-08,5,86,0,46
1628,2022-11-09,3,0,0,0
1629,2022-11-10,5,0,0,0
1630,2022-11-11,7,106,125,450
1631,2022-11-12,1,0,0,0
1632,2022-11-13,1,0,0,0
1633,2022-11-14,4,0,56,20
1634,2022-11-15,7,0,0,0
1635,2022-11-16,6,0,0,0
1636,2022-11-17,6,0,0,0
1637,2022-11-18,5,32,0,0
1638,2022-11-19,1,0,10,0
1639,2022-11-21,5,0,0,0
1640,2022-11-22,5,205,20,30
1641,2022-11-23,2,4,25,20
1642,2022-11-24,6,0,0,0
1643,2022-11-25,8,288,411,413
1644,2022-11-26,1,45,200,72
1645,2022-11-28,2,0,0,0
1646,2022-11-29,3,100,3,0
1647,2022-11-30,7,0,0,0
1648,2022-12-01,5,0,36,0
1649,2022-12-02,3,36,0,0
1650,2022-12-03,2,3,0,0
1651,2022-12-05,7,0,0,0
1652,2022-12-06,3,0,0,0
1653,2022-12-07,3,16,4,0
1654,2022-12-08,4,64,0,0
1655,2022-12-09,1,0,0,0
1656,2022-12-10,1,0,0,0
1657,2022-12-12,7,48,45,16
1658,2022-12-13,2,0,0,0
1659,2022-12-14,4,0,32,6
1660,2022-12-15,9,44,112,40
1661,2022-12-16,3,88,81,108
1662,2022-12-18,1,64,20,16
1663,2022-12-19,5,201,408,84
1664,2022-12-20,7,380,430,215
1665,2022-12-21,6,20,0,0
1666,2022-12-22,4,18,24,9
1667,2022-12-23,5,48,40,0
1668,2022-12-26,2,12,0,0
1669,2022-12-27,7,59,20,16
1670,2022-12-28,6,196,100,60
1671,2022-12-29,2,300,516,460
1672,2022-12-30,6,144,25,20
1673,2022-12-31,2,0,0,0
1674,2023-01-02,1,0,0,0
1675,2023-01-03,9,75,36,60
1676,2023-01-04,8,417,60,576
1677,2023-01-05,9,0,48,10
1678,2023-01-06,7,0,12,0
1679,2023-01-07,2,0,0,0
1680,2023-01-09,3,180,120,144
1681,2023-01-10,6,11,0,0
1682,2023-01-11,2,0,0,0
1683,2023-01-12,5,20,0,0
1684,2023-01-13,5,0,0,0
1685,2023-01-14,7,8,0,0
1686,2023-01-17,3,0,0,0
1687,2023-01-18,2,0,0,0
1688,2023-01-19,3,60,0,0
1689,2023-01-21,1,0,0,0
1690,2023-01-22,2,16,0,4
1691,2023-01-23,2,366,90,225
1692,2023-01-24,1,4,0,0
1693,2023-01-25,1,4,0,0
1694,2023-01-26,1,30,16,0
1695,2023-01-30,4,0,0,0
1696,2023-01-31,3,45,0,90
1697,2023-02-01,4,10,0,0
1698,2023-02-02,5,48,30,24
1699,2023-02-03,9,0,0,0
1700,2023-02-04,1,0,0,0
1701,2023-02-05,1,0,0,0
1702,2023-02-06,2,0,0,0
1703,2023-02-07,6,0,0,0
1704,2023-02-08,5,0,0,0
1705,2023-02-09,6,0,0,0
1706,2023-02-10,3,32,15,12
1707,2023-02-11,1,0,0,0
1708,2023-02-13,3,0,0,0
1709,2023-02-14,6,36,10,16
1710,2023-02-15,1,0,0,0
1711,2023-02-16,1,0,0,0
1712,2023-02-17,5,0,0,0
1713,2023-02-18,1,0,0,0
1714,2023-02-20,6,40,0,0
1715,2023-02-21,2,0,0,0
1716,2023-02-22,5,0,0,0
1717,2023-02-23,5,0,0,0
1718,2023-02-24,6,0,0,0
1719,2023-02-26,1,0,0,0
1720,2023-02-27,3,0,0,0
1721,2023-02-28,4,26,30,0
1722,2023-03-01,8,0,0,0
1723,2023-03-02,5,0,0,0
1724,2023-03-03,5,0,0,0
1725,2023-03-05,1,0,0,0
1726,2023-03-06,9,0,0,0
1727,2023-03-07,6,9,12,9
1728,2023-03-08,2,0,0,0
1729,2023-03-09,4,0,0,0
1730,2023-03-10,2,12,15,0
1731,2023-03-12,1,0,0,0
1732,2023-03-13,2,0,0,0
1733,2023-03-14,5,0,0,0
1734,2023-03-15,4,0,0,0
1735,2023-03-16,4,0,0,0
1736,2023-03-17,7,56,30,24
1737,2023-03-18,1,0,0,0
1738,2023-03-20,3,0,0,0
1739,2023-03-21,7,78,50,32
1740,2023-03-22,7,3,0,0
1741,2023-03-23,8,24,8,6
1742,2023-03-24,7,128,75,180
1743,2023-03-26,1,0,0,0
1744,2023-03-27,2,36,120,15
1745,2023-03-28,1,0,0,0
1746,2023-03-29,3,9,0,0
1747,2023-03-30,5,40,48,96
1748,2023-03-31,12,267,186,174
1749,2023-04-02,1,20,20,50
1750,2023-04-03,3,2,2,0
1751,2023-04-04,6,40,0,0
1752,2023-04-05,1,18,0,0
1753,2023-04-06,3,0,0,0
1754,2023-04-07,9,0,0,0
1755,2023-04-10,6,0,0,9
1756,2023-04-11,6,12,0,0
1757,2023-04-12,4,0,0,0
1758,2023-04-13,4,360,108,270
1759,2023-04-14,5,2,0,0
1760,2023-04-15,2,0,0,0
1761,2023-04-17,7,0,0,0
1762,2023-04-18,7,172,48,30
1763,2023-04-19,8,95,70,12
1764,2023-04-20,1,4,0,0
1765,2023-04-21,1,0,0,0
1766,2023-04-24,4,24,24,0
1767,2023-04-25,2,0,0,0
1768,2023-04-26,1,0,0,0
1769,2023-04-27,2,0,8,4
1770,2023-05-03,2,0,0,0
1771,2023-05-04,7,0,20,60
1772,2023-05-05,9,0,0,0
1773,2023-05-08,6,40,0,0
1774,2023-05-09,6,15,54,10
1775,2023-05-10,1,0,0,0
1776,2023-05-11,1,0,0,0
1777,2023-05-12,2,120,0,0
1778,2023-05-13,1,0,0,0
1779,2023-05-14,2,8,0,0
1780,2023-05-15,1,0,0,0
1781,2023-05-16,4,0,0,0
1782,2023-05-17,2,0,0,0
1783,2023-05-18,8,180,30,18
1784,2023-05-19,1,0,0,0
1785,2023-05-21,1,0,0,0
1786,2023-05-22,3,0,0,0
1787,2023-05-23,4,30,18,0
1788,2023-05-24,2,48,30,8
1789,2023-05-25,3,0,0,0
1790,2023-05-26,6,4,0,0
1791,2023-05-27,1,0,0,0
1792,2023-05-28,1,0,0,0
1793,2023-05-29,5,198,264,120
1794,2023-05-30,1,0,0,0
1795,2023-06-01,8,12,0,0
1796,2023-06-02,6,0,0,0
1797,2023-06-05,6,0,0,0
1798,2023-06-06,4,158,229,156
1799,2023-06-07,2,32,60,80
1800,2023-06-08,6,116,0,0
1801,2023-06-09,2,40,0,0
1802,2023-06-11,1,0,0,0
1803,2023-06-12,5,0,0,0
1804,2023-06-15,3,0,0,0
1805,2023-06-16,2,50,0,0
1806,2023-06-17,3,0,0,0
1807,2023-06-19,4,64,40,0
1808,2023-06-20,3,24,0,0
1809,2023-06-21,3,0,0,0
1810,2023-06-22,6,160,0,0
1811,2023-06-23,2,0,0,0
1812,2023-06-26,1,0,0,0
1813,2023-06-27,3,0,40,0
1814,2023-06-28,5,0,40,12
1815,2023-06-29,7,0,9,0
1816,2023-06-30,4,6,0,0
1817,2023-07-01,3,0,0,0
1818,2023-07-02,1,20,0,0
1819,2023-07-03,5,0,0,0
1820,2023-07-04,5,15,5,4
1821,2023-07-05,2,0,0,0
1822,2023-07-06,4,0,0,0
1823,2023-07-07,8,0,36,0
1824,2023-07-10,4,0,0,0
1825,2023-07-11,3,0,0,0
1826,2023-07-12,7,126,160,186
1827,2023-07-13,6,235,435,216
1828,2023-07-14,3,0,0,0
1829,2023-07-17,1,0,0,0
1830,2023-07-18,3,0,0,0
1831,2023-07-19,7,24,0,0
1832,2023-07-21,9,6,34,27
1833,2023-07-22,1,0,0,0
1834,2023-07-23,1,0,0,0
1835,2023-07-25,5,8,0,0
1836,2023-07-27,7,0,0,0
1837,2023-07-28,1,0,0,0
1838,2023-07-29,1,0,0,0
1839,2023-07-31,9,232,24,40
1840,2023-08-01,4,0,0,0
1841,2023-08-02,6,0,0,0
1842,2023-08-03,5,96,60,100
1843,2023-08-04,1,0,0,0
1844,2023-08-07,4,28,0,0
1845,2023-08-08,2,0,0,0
1846,2023-08-09,2,20,0,0
1847,2023-08-10,2,0,0,0
1848,2023-08-11,7,0,0,0
1849,2023-08-14,1,12,0,0
1850,2023-08-15,3,0,0,0
1851,2023-08-16,2,0,0,0
1852,2023-08-17,2,72,90,72
1853,2023-08-18,2,0,10,10
1854,2023-08-20,1,0,0,0
1855,2023-08-21,4,24,0,0
1856,2023-08-23,3,0,0,0
1857,2023-08-24,2,0,0,0
1858,2023-08-25,3,0,0,0
1859,2023-08-28,1,0,0,0
1860,2023-08-29,1,8,18,0
1861,2023-08-31,2,6,0,0
1862,2023-09-05,1,0,0,0
1863,2023-09-06,2,0,0,0
1864,2023-09-13,1,0,0,0
1865,2023-09-18,1,0,0,0
1866,2024-04-03,2,0,0,0
1867,2024-04-10,2,0,0,0
1868,2024-04-12,1,0,0,0
1869,2024-05-02,1,0,0,0
1870,2024-05-03,2,0,0,0
1871,2024-05-04,1,0,0,0
1872,2024-05-06,1,0,0,0
1873,2024-05-28,1,0,0,0
1874,2024-06-04,2,0,0,0
1875,2024-06-07,1,0,0,0
1876,2024-06-11,1,0,0,0
