,PAPER,TIME,COUNT_NEWS,trade_index,fiscal_index,monetary_index
2426,vietnamnet.vn,2018-01-16,17,48,2,36
2427,vietnamnet.vn,2018-01-17,26,29,9,66
2428,vietnamnet.vn,2018-01-18,18,28,16,98
2429,vietnamnet.vn,2018-01-19,24,128,6,2
2430,vietnamnet.vn,2018-01-20,17,8,0,18
2431,vietnamnet.vn,2018-01-21,8,0,0,0
2432,vietnamnet.vn,2018-01-22,26,25,3,84
2433,vietnamnet.vn,2018-01-23,7,6,8,60
2434,vietnamnet.vn,2018-01-24,28,90,38,21
2435,vietnamnet.vn,2018-01-25,1,4,0,0
2436,vietnamnet.vn,2018-01-26,30,26,9,117
2437,vietnamnet.vn,2018-01-27,10,6,0,9
2438,vietnamnet.vn,2018-01-28,9,4,1,0
2439,vietnamnet.vn,2018-01-29,20,26,0,75
2440,vietnamnet.vn,2018-01-31,17,0,0,0
2441,vietnamnet.vn,2018-02-01,26,6,2,28
2442,vietnamnet.vn,2018-02-02,18,13,14,117
2443,vietnamnet.vn,2018-02-03,5,0,0,0
2444,vietnamnet.vn,2018-02-04,8,21,32,0
2445,vietnamnet.vn,2018-02-05,21,2,2,60
2446,vietnamnet.vn,2018-02-06,20,44,4,32
2447,vietnamnet.vn,2018-02-07,10,44,10,96
2448,vietnamnet.vn,2018-02-08,22,9,1,65
2449,vietnamnet.vn,2018-02-09,11,0,0,0
2450,vietnamnet.vn,2018-02-10,13,3,6,80
2451,vietnamnet.vn,2018-02-11,12,8,0,8
2452,vietnamnet.vn,2018-02-12,15,22,12,64
2453,vietnamnet.vn,2018-02-13,1,0,0,0
2454,vietnamnet.vn,2018-02-14,18,5,0,30
2455,vietnamnet.vn,2018-02-15,10,8,11,12
2456,vietnamnet.vn,2018-02-16,11,50,4,12
2457,vietnamnet.vn,2018-02-17,11,8,4,36
2458,vietnamnet.vn,2018-02-18,13,0,0,0
2459,vietnamnet.vn,2018-02-20,12,1,4,48
2460,vietnamnet.vn,2018-02-21,21,5,7,52
2461,vietnamnet.vn,2018-02-22,18,16,21,52
2462,vietnamnet.vn,2018-02-23,20,66,2,18
2463,vietnamnet.vn,2018-02-24,8,5,12,48
2464,vietnamnet.vn,2018-02-25,8,0,0,0
2465,vietnamnet.vn,2018-02-26,19,28,0,24
2466,vietnamnet.vn,2018-02-27,3,0,0,0
2467,vietnamnet.vn,2018-02-28,10,27,0,0
2468,vietnamnet.vn,2018-03-01,21,11,18,76
2469,vietnamnet.vn,2018-03-02,19,2,4,57
2470,vietnamnet.vn,2018-03-03,4,0,0,0
2471,vietnamnet.vn,2018-03-04,17,34,10,4
2472,vietnamnet.vn,2018-03-05,8,24,6,69
2473,vietnamnet.vn,2018-03-06,12,40,8,0
2474,vietnamnet.vn,2018-03-07,22,32,9,84
2475,vietnamnet.vn,2018-03-08,17,18,7,30
2476,vietnamnet.vn,2018-03-09,9,8,0,0
2477,vietnamnet.vn,2018-03-10,15,9,0,0
2478,vietnamnet.vn,2018-03-11,9,2,0,0
2479,vietnamnet.vn,2018-03-12,20,4,2,56
2480,vietnamnet.vn,2018-03-13,18,92,146,198
2481,vietnamnet.vn,2018-03-14,16,20,6,72
2482,vietnamnet.vn,2018-03-15,17,42,6,56
2483,vietnamnet.vn,2018-03-17,6,17,0,0
2484,vietnamnet.vn,2018-03-18,13,18,0,0
2485,vietnamnet.vn,2018-03-19,18,16,3,26
2486,vietnamnet.vn,2018-03-20,18,10,1,28
2487,vietnamnet.vn,2018-03-21,21,36,1,28
2488,vietnamnet.vn,2018-03-22,24,36,15,60
2489,vietnamnet.vn,2018-03-23,20,6,2,30
2490,vietnamnet.vn,2018-03-24,14,32,1,0
2491,vietnamnet.vn,2018-03-25,11,82,24,0
2492,vietnamnet.vn,2018-03-26,4,3,0,4
2493,vietnamnet.vn,2018-03-27,17,30,4,18
2494,vietnamnet.vn,2018-03-28,21,154,26,64
2495,vietnamnet.vn,2018-03-29,8,44,6,18
2496,vietnamnet.vn,2018-03-30,18,2,1,0
2497,vietnamnet.vn,2018-03-31,11,42,12,48
2498,vietnamnet.vn,2018-04-01,10,22,1,1
2499,vietnamnet.vn,2018-04-02,20,116,10,106
2500,vietnamnet.vn,2018-04-03,9,149,0,0
2501,vietnamnet.vn,2018-04-04,21,146,78,84
2502,vietnamnet.vn,2018-04-05,23,48,12,18
2503,vietnamnet.vn,2018-04-06,25,27,12,6
2504,vietnamnet.vn,2018-04-07,16,29,13,0
2505,vietnamnet.vn,2018-04-08,7,12,3,0
2506,vietnamnet.vn,2018-04-09,26,18,2,2
2507,vietnamnet.vn,2018-04-10,17,58,0,0
2508,vietnamnet.vn,2018-04-11,6,0,0,0
2509,vietnamnet.vn,2018-04-12,26,47,10,18
2510,vietnamnet.vn,2018-04-13,30,49,9,18
2511,vietnamnet.vn,2018-04-14,17,32,66,48
2512,vietnamnet.vn,2018-04-15,15,6,24,6
2513,vietnamnet.vn,2018-04-16,20,68,8,24
2514,vietnamnet.vn,2018-04-17,10,2,0,0
2515,vietnamnet.vn,2018-04-18,15,10,3,42
2516,vietnamnet.vn,2018-04-19,25,54,23,2
2517,vietnamnet.vn,2018-04-20,26,61,18,26
2518,vietnamnet.vn,2018-04-21,2,0,0,0
2519,vietnamnet.vn,2018-04-22,4,0,0,0
2520,vietnamnet.vn,2018-04-23,26,103,20,64
2521,vietnamnet.vn,2018-04-24,19,167,32,0
2522,vietnamnet.vn,2018-04-25,11,38,12,0
2523,vietnamnet.vn,2018-04-26,15,12,9,12
2524,vietnamnet.vn,2018-04-27,28,18,15,8
2525,vietnamnet.vn,2018-04-28,12,4,16,60
2526,vietnamnet.vn,2018-04-30,7,3,15,40
2527,vietnamnet.vn,2018-05-01,9,165,49,34
2528,vietnamnet.vn,2018-05-02,16,9,0,64
2529,vietnamnet.vn,2018-05-03,24,14,8,66
2530,vietnamnet.vn,2018-05-04,12,6,2,28
2531,vietnamnet.vn,2018-05-05,11,4,0,0
2532,vietnamnet.vn,2018-05-06,14,13,0,0
2533,vietnamnet.vn,2018-05-07,19,8,0,0
2534,vietnamnet.vn,2018-05-08,17,2,1,26
2535,vietnamnet.vn,2018-05-09,25,35,7,44
2536,vietnamnet.vn,2018-05-10,22,16,7,100
2537,vietnamnet.vn,2018-05-11,10,16,0,0
2538,vietnamnet.vn,2018-05-12,17,18,0,0
2539,vietnamnet.vn,2018-05-13,18,59,0,0
2540,vietnamnet.vn,2018-05-14,15,9,0,0
2541,vietnamnet.vn,2018-05-15,24,22,24,187
2542,vietnamnet.vn,2018-05-16,23,81,30,10
2543,vietnamnet.vn,2018-05-17,23,20,40,214
2544,vietnamnet.vn,2018-05-18,28,110,30,8
2545,vietnamnet.vn,2018-05-19,14,4,3,24
2546,vietnamnet.vn,2018-05-21,20,6,12,24
2547,vietnamnet.vn,2018-05-22,20,34,20,18
2548,vietnamnet.vn,2018-05-25,10,0,0,0
2549,vietnamnet.vn,2018-05-26,15,24,6,90
2550,vietnamnet.vn,2018-05-27,11,6,0,0
2551,vietnamnet.vn,2018-05-28,17,104,4,48
2552,vietnamnet.vn,2018-05-29,22,57,12,40
2553,vietnamnet.vn,2018-05-30,20,9,0,0
2554,vietnamnet.vn,2018-05-31,3,36,0,0
2555,vietnamnet.vn,2018-06-01,22,81,19,39
2556,vietnamnet.vn,2018-06-02,18,23,0,0
2557,vietnamnet.vn,2018-06-03,7,24,0,8
2558,vietnamnet.vn,2018-06-04,20,14,0,0
2559,vietnamnet.vn,2018-06-05,20,16,19,126
2560,vietnamnet.vn,2018-06-06,15,58,10,0
2561,vietnamnet.vn,2018-06-07,17,25,22,120
2562,vietnamnet.vn,2018-06-08,22,42,18,56
2563,vietnamnet.vn,2018-06-09,12,4,0,96
2564,vietnamnet.vn,2018-06-10,8,18,12,0
2565,vietnamnet.vn,2018-06-11,16,8,8,90
2566,vietnamnet.vn,2018-06-13,2,0,0,0
2567,vietnamnet.vn,2018-06-14,22,18,11,42
2568,vietnamnet.vn,2018-06-15,22,22,14,108
2569,vietnamnet.vn,2018-06-16,16,54,19,150
2570,vietnamnet.vn,2018-06-17,5,114,16,42
2571,vietnamnet.vn,2018-06-18,18,24,4,48
2572,vietnamnet.vn,2018-06-19,19,29,28,117
2573,vietnamnet.vn,2018-06-20,20,43,18,44
2574,vietnamnet.vn,2018-06-21,18,35,9,8
2575,vietnamnet.vn,2018-06-22,25,33,8,0
2576,vietnamnet.vn,2018-06-23,16,16,0,0
2577,vietnamnet.vn,2018-06-24,8,0,0,2
2578,vietnamnet.vn,2018-06-26,21,51,0,0
2579,vietnamnet.vn,2018-06-27,25,55,20,102
2580,vietnamnet.vn,2018-06-28,23,75,20,54
2581,vietnamnet.vn,2018-06-29,24,102,27,51
2582,vietnamnet.vn,2018-06-30,12,2,0,0
2583,vietnamnet.vn,2018-07-01,9,0,38,28
2584,vietnamnet.vn,2018-07-02,24,54,28,32
2585,vietnamnet.vn,2018-07-03,26,39,28,192
2586,vietnamnet.vn,2018-07-04,20,124,12,61
2587,vietnamnet.vn,2018-07-07,5,0,4,2
2588,vietnamnet.vn,2018-07-08,10,36,18,48
2589,vietnamnet.vn,2018-07-09,23,52,8,67
2590,vietnamnet.vn,2018-07-10,12,26,2,0
2591,vietnamnet.vn,2018-07-11,18,42,19,36
2592,vietnamnet.vn,2018-07-12,15,50,0,4
2593,vietnamnet.vn,2018-07-13,17,57,0,0
2594,vietnamnet.vn,2018-07-14,19,64,12,64
2595,vietnamnet.vn,2018-07-15,7,0,0,0
2596,vietnamnet.vn,2018-07-16,16,112,0,2
2597,vietnamnet.vn,2018-07-17,10,14,0,0
2598,vietnamnet.vn,2018-07-18,13,58,54,0
2599,vietnamnet.vn,2018-07-19,22,11,2,30
2600,vietnamnet.vn,2018-07-20,14,7,4,0
2601,vietnamnet.vn,2018-07-21,13,24,7,8
2602,vietnamnet.vn,2018-07-22,3,76,12,0
2603,vietnamnet.vn,2018-07-23,20,28,7,17
2604,vietnamnet.vn,2018-07-24,18,84,4,81
2605,vietnamnet.vn,2018-07-25,13,45,52,228
2606,vietnamnet.vn,2018-07-26,24,28,14,31
2607,vietnamnet.vn,2018-07-27,27,96,13,53
2608,vietnamnet.vn,2018-07-28,9,0,0,0
2609,vietnamnet.vn,2018-07-29,11,8,0,0
2610,vietnamnet.vn,2018-07-30,9,8,10,34
2611,vietnamnet.vn,2018-07-31,16,63,12,102
2612,vietnamnet.vn,2018-08-01,25,32,4,48
2613,vietnamnet.vn,2018-08-02,12,2,0,0
2614,vietnamnet.vn,2018-08-03,21,62,20,153
2615,vietnamnet.vn,2018-08-04,13,28,6,27
2616,vietnamnet.vn,2018-08-05,13,8,0,0
2617,vietnamnet.vn,2018-08-06,1,0,0,0
2618,vietnamnet.vn,2018-08-07,24,28,7,7
2619,vietnamnet.vn,2018-08-08,23,21,3,11
2620,vietnamnet.vn,2018-08-09,8,68,12,32
2621,vietnamnet.vn,2018-08-10,25,60,12,24
2622,vietnamnet.vn,2018-08-11,19,8,0,0
2623,vietnamnet.vn,2018-08-12,8,44,0,8
2624,vietnamnet.vn,2018-08-13,25,42,18,45
2625,vietnamnet.vn,2018-08-14,22,64,16,56
2626,vietnamnet.vn,2018-08-15,27,106,15,53
2627,vietnamnet.vn,2018-08-16,24,60,13,1
2628,vietnamnet.vn,2018-08-17,24,28,7,49
2629,vietnamnet.vn,2018-08-18,14,30,0,27
2630,vietnamnet.vn,2018-08-19,12,10,8,1
2631,vietnamnet.vn,2018-08-20,14,7,2,0
2632,vietnamnet.vn,2018-08-21,21,31,19,96
2633,vietnamnet.vn,2018-08-23,11,0,0,0
2634,vietnamnet.vn,2018-08-24,25,103,19,56
2635,vietnamnet.vn,2018-08-25,19,72,6,73
2636,vietnamnet.vn,2018-08-26,12,51,0,0
2637,vietnamnet.vn,2018-08-27,19,36,2,72
2638,vietnamnet.vn,2018-08-28,17,14,0,30
2639,vietnamnet.vn,2018-08-29,20,12,7,4
2640,vietnamnet.vn,2018-08-30,4,8,4,48
2641,vietnamnet.vn,2018-08-31,14,6,0,0
2642,vietnamnet.vn,2018-09-01,9,80,56,40
2643,vietnamnet.vn,2018-09-02,14,74,22,15
2644,vietnamnet.vn,2018-09-03,12,91,24,96
2645,vietnamnet.vn,2018-09-04,16,45,26,244
2646,vietnamnet.vn,2018-09-05,24,105,12,35
2647,vietnamnet.vn,2018-09-06,22,56,26,36
2648,vietnamnet.vn,2018-09-07,14,54,11,10
2649,vietnamnet.vn,2018-09-08,10,24,4,0
2650,vietnamnet.vn,2018-09-09,13,6,6,0
2651,vietnamnet.vn,2018-09-10,12,16,0,0
2652,vietnamnet.vn,2018-09-11,6,0,0,0
2653,vietnamnet.vn,2018-09-12,15,24,18,6
2654,vietnamnet.vn,2018-09-13,24,20,8,144
2655,vietnamnet.vn,2018-09-14,19,2,0,0
2656,vietnamnet.vn,2018-09-15,6,24,4,60
2657,vietnamnet.vn,2018-09-17,20,20,0,0
2658,vietnamnet.vn,2018-09-18,6,34,4,8
2659,vietnamnet.vn,2018-09-19,13,16,5,0
2660,vietnamnet.vn,2018-09-20,29,55,6,22
2661,vietnamnet.vn,2018-09-21,16,0,0,0
2662,vietnamnet.vn,2018-09-22,9,18,0,0
2663,vietnamnet.vn,2018-09-23,4,0,0,0
2664,vietnamnet.vn,2018-09-24,15,81,4,20
2665,vietnamnet.vn,2018-09-25,21,32,4,48
2666,vietnamnet.vn,2018-09-26,23,30,5,56
2667,vietnamnet.vn,2018-09-27,19,47,11,80
2668,vietnamnet.vn,2018-09-28,13,14,15,61
2669,vietnamnet.vn,2018-09-29,13,38,16,96
2670,vietnamnet.vn,2018-09-30,10,2,2,12
2671,vietnamnet.vn,2018-10-01,12,8,0,0
2672,vietnamnet.vn,2018-10-02,25,102,15,56
2673,vietnamnet.vn,2018-10-03,20,29,18,48
2674,vietnamnet.vn,2018-10-04,23,50,22,108
2675,vietnamnet.vn,2018-10-05,18,2,2,1
2676,vietnamnet.vn,2018-10-06,9,11,45,69
2677,vietnamnet.vn,2018-10-07,8,0,9,0
2678,vietnamnet.vn,2018-10-08,26,18,2,42
2679,vietnamnet.vn,2018-10-09,10,50,84,177
2680,vietnamnet.vn,2018-10-10,13,0,0,0
2681,vietnamnet.vn,2018-10-11,22,72,19,66
2682,vietnamnet.vn,2018-10-12,15,16,3,66
2683,vietnamnet.vn,2018-10-13,4,0,0,0
2684,vietnamnet.vn,2018-10-14,17,0,4,0
2685,vietnamnet.vn,2018-10-15,22,60,4,12
2686,vietnamnet.vn,2018-10-16,26,36,5,108
2687,vietnamnet.vn,2018-10-17,1,32,0,0
2688,vietnamnet.vn,2018-10-18,21,41,3,0
2689,vietnamnet.vn,2018-10-19,19,91,36,200
2690,vietnamnet.vn,2018-10-20,14,24,6,48
2691,vietnamnet.vn,2018-10-21,1,16,0,0
2692,vietnamnet.vn,2018-10-22,20,22,15,44
2693,vietnamnet.vn,2018-10-23,6,36,10,102
2694,vietnamnet.vn,2018-10-24,14,0,1,0
2695,vietnamnet.vn,2018-10-25,14,4,48,0
2696,vietnamnet.vn,2018-10-26,20,54,11,12
2697,vietnamnet.vn,2018-10-27,19,6,8,96
2698,vietnamnet.vn,2018-10-28,12,12,18,2
2699,vietnamnet.vn,2018-10-29,14,0,0,0
2700,vietnamnet.vn,2018-10-30,27,46,29,68
2701,vietnamnet.vn,2018-10-31,20,42,0,16
2702,vietnamnet.vn,2018-11-01,29,30,6,15
2703,vietnamnet.vn,2018-11-02,13,18,18,0
2704,vietnamnet.vn,2018-11-03,17,20,4,0
2705,vietnamnet.vn,2018-11-04,12,0,0,0
2706,vietnamnet.vn,2018-11-05,13,2,0,8
2707,vietnamnet.vn,2018-11-06,28,47,29,49
2708,vietnamnet.vn,2018-11-07,19,28,4,188
2709,vietnamnet.vn,2018-11-08,6,20,0,16
2710,vietnamnet.vn,2018-11-09,30,8,7,56
2711,vietnamnet.vn,2018-11-10,8,0,0,0
2712,vietnamnet.vn,2018-11-11,11,1,0,3
2713,vietnamnet.vn,2018-11-12,22,30,2,66
2714,vietnamnet.vn,2018-11-13,31,13,6,90
2715,vietnamnet.vn,2018-11-14,30,22,25,88
2716,vietnamnet.vn,2018-11-15,30,75,14,68
2717,vietnamnet.vn,2018-11-16,11,73,12,32
2718,vietnamnet.vn,2018-11-17,15,24,3,3
2719,vietnamnet.vn,2018-11-18,12,80,26,0
2720,vietnamnet.vn,2018-11-19,21,24,0,0
2721,vietnamnet.vn,2018-11-20,22,14,7,96
2722,vietnamnet.vn,2018-11-21,30,8,7,115
2723,vietnamnet.vn,2018-11-22,23,22,2,40
2724,vietnamnet.vn,2018-11-23,21,16,1,19
2725,vietnamnet.vn,2018-11-26,14,0,12,0
2726,vietnamnet.vn,2018-11-27,30,37,18,0
2727,vietnamnet.vn,2018-11-28,23,13,0,0
2728,vietnamnet.vn,2018-11-29,13,4,4,12
2729,vietnamnet.vn,2018-11-30,36,37,7,20
2730,vietnamnet.vn,2018-12-01,17,28,3,24
2731,vietnamnet.vn,2018-12-02,5,24,0,12
2732,vietnamnet.vn,2018-12-03,25,14,2,0
2733,vietnamnet.vn,2018-12-04,28,126,18,58
2734,vietnamnet.vn,2018-12-05,8,41,2,9
2735,vietnamnet.vn,2018-12-06,14,2,4,8
2736,vietnamnet.vn,2018-12-07,29,9,9,60
2737,vietnamnet.vn,2018-12-10,26,0,0,0
2738,vietnamnet.vn,2018-12-11,21,20,3,28
2739,vietnamnet.vn,2018-12-12,24,19,3,60
2740,vietnamnet.vn,2018-12-13,18,72,26,92
2741,vietnamnet.vn,2018-12-14,27,63,13,133
2742,vietnamnet.vn,2018-12-15,17,46,42,117
2743,vietnamnet.vn,2018-12-16,9,1,0,8
2744,vietnamnet.vn,2018-12-17,23,15,4,64
2745,vietnamnet.vn,2018-12-18,20,56,8,56
2746,vietnamnet.vn,2018-12-20,18,2,6,0
2747,vietnamnet.vn,2018-12-21,24,7,6,78
2748,vietnamnet.vn,2018-12-22,9,0,0,0
2749,vietnamnet.vn,2018-12-23,14,0,6,0
2750,vietnamnet.vn,2018-12-24,22,0,6,6
2751,vietnamnet.vn,2018-12-25,25,53,14,100
2752,vietnamnet.vn,2018-12-26,3,0,0,0
2753,vietnamnet.vn,2018-12-27,25,62,25,40
2754,vietnamnet.vn,2018-12-28,16,40,10,0
2755,vietnamnet.vn,2018-12-29,15,38,26,6
2756,vietnamnet.vn,2018-12-30,14,64,24,11
2757,vietnamnet.vn,2018-12-31,6,78,0,135
2758,vietnamnet.vn,2019-01-01,9,16,4,28
2759,vietnamnet.vn,2019-01-02,16,2,0,0
2760,vietnamnet.vn,2019-01-03,24,406,310,736
2761,vietnamnet.vn,2019-01-04,27,16,4,0
2762,vietnamnet.vn,2019-01-05,23,2,0,24
2763,vietnamnet.vn,2019-01-06,15,0,0,0
2764,vietnamnet.vn,2019-01-07,8,8,4,24
2765,vietnamnet.vn,2019-01-08,23,2,1,52
2766,vietnamnet.vn,2019-01-09,7,8,0,0
2767,vietnamnet.vn,2019-01-10,35,22,9,1
2768,vietnamnet.vn,2019-01-11,6,0,0,0
2769,vietnamnet.vn,2019-01-12,18,23,2,90
2770,vietnamnet.vn,2019-01-13,7,9,9,4
2771,vietnamnet.vn,2019-01-14,29,2,0,0
2772,vietnamnet.vn,2019-01-15,28,24,8,72
2773,vietnamnet.vn,2019-01-16,24,132,24,172
2774,vietnamnet.vn,2019-01-17,19,29,18,39
2775,vietnamnet.vn,2019-01-18,37,46,36,8
2776,vietnamnet.vn,2019-01-19,29,6,6,32
2777,vietnamnet.vn,2019-01-20,10,12,15,1
2778,vietnamnet.vn,2019-01-21,28,0,0,0
2779,vietnamnet.vn,2019-01-22,25,33,3,3
2780,vietnamnet.vn,2019-01-23,15,8,2,0
2781,vietnamnet.vn,2019-01-24,15,12,3,4
2782,vietnamnet.vn,2019-01-25,26,46,22,132
2783,vietnamnet.vn,2019-01-26,19,0,0,32
2784,vietnamnet.vn,2019-01-27,1,0,0,0
2785,vietnamnet.vn,2019-01-28,25,13,0,98
2786,vietnamnet.vn,2019-01-29,28,10,8,46
2787,vietnamnet.vn,2019-01-30,20,21,7,32
2788,vietnamnet.vn,2019-01-31,35,69,20,108
2789,vietnamnet.vn,2019-02-01,11,8,16,120
2790,vietnamnet.vn,2019-02-02,16,6,2,16
2791,vietnamnet.vn,2019-02-03,14,4,0,0
2792,vietnamnet.vn,2019-02-04,12,0,0,0
2793,vietnamnet.vn,2019-02-05,13,0,51,0
2794,vietnamnet.vn,2019-02-06,8,0,0,0
2795,vietnamnet.vn,2019-02-07,18,16,2,8
2796,vietnamnet.vn,2019-02-08,2,6,8,0
2797,vietnamnet.vn,2019-02-09,8,38,6,8
2798,vietnamnet.vn,2019-02-10,15,8,4,2
2799,vietnamnet.vn,2019-02-11,11,6,0,6
2800,vietnamnet.vn,2019-02-12,21,48,11,108
2801,vietnamnet.vn,2019-02-13,24,97,25,140
2802,vietnamnet.vn,2019-02-14,11,12,2,8
2803,vietnamnet.vn,2019-02-15,23,14,2,20
2804,vietnamnet.vn,2019-02-16,18,96,12,24
2805,vietnamnet.vn,2019-02-17,17,4,0,0
2806,vietnamnet.vn,2019-02-18,18,16,10,27
2807,vietnamnet.vn,2019-02-19,9,1,0,12
2808,vietnamnet.vn,2019-02-20,16,34,0,57
2809,vietnamnet.vn,2019-02-21,27,12,5,48
2810,vietnamnet.vn,2019-02-22,13,8,2,4
2811,vietnamnet.vn,2019-02-23,15,20,2,0
2812,vietnamnet.vn,2019-02-24,18,0,0,0
2813,vietnamnet.vn,2019-02-25,25,73,8,108
2814,vietnamnet.vn,2019-02-26,26,34,2,1
2815,vietnamnet.vn,2019-02-27,31,36,32,94
2816,vietnamnet.vn,2019-02-28,23,96,0,0
2817,vietnamnet.vn,2019-03-02,9,0,0,0
2818,vietnamnet.vn,2019-03-03,19,38,10,2
2819,vietnamnet.vn,2019-03-04,22,34,8,0
2820,vietnamnet.vn,2019-03-05,20,41,6,6
2821,vietnamnet.vn,2019-03-06,22,8,5,52
2822,vietnamnet.vn,2019-03-07,22,36,11,30
2823,vietnamnet.vn,2019-03-08,24,17,2,80
2824,vietnamnet.vn,2019-03-09,6,20,0,30
2825,vietnamnet.vn,2019-03-11,33,34,9,0
2826,vietnamnet.vn,2019-03-12,14,8,0,27
2827,vietnamnet.vn,2019-03-13,22,19,0,22
2828,vietnamnet.vn,2019-03-14,23,22,6,18
2829,vietnamnet.vn,2019-03-15,28,13,1,0
2830,vietnamnet.vn,2019-03-16,21,2,0,1
2831,vietnamnet.vn,2019-03-17,16,0,0,0
2832,vietnamnet.vn,2019-03-18,5,8,0,24
2833,vietnamnet.vn,2019-03-19,32,37,13,104
2834,vietnamnet.vn,2019-03-20,21,5,1,52
2835,vietnamnet.vn,2019-03-21,25,12,3,148
2836,vietnamnet.vn,2019-03-23,7,0,0,0
2837,vietnamnet.vn,2019-03-24,17,48,24,32
2838,vietnamnet.vn,2019-03-25,25,31,5,20
2839,vietnamnet.vn,2019-03-26,24,8,0,0
2840,vietnamnet.vn,2019-03-27,25,74,28,24
2841,vietnamnet.vn,2019-03-28,17,8,20,0
2842,vietnamnet.vn,2019-03-29,33,77,12,6
2843,vietnamnet.vn,2019-03-30,7,0,0,0
2844,vietnamnet.vn,2019-03-31,7,0,0,0
2845,vietnamnet.vn,2019-04-01,26,15,0,0
2846,vietnamnet.vn,2019-04-02,28,10,5,158
2847,vietnamnet.vn,2019-04-03,23,44,24,162
2848,vietnamnet.vn,2019-04-04,26,25,5,6
2849,vietnamnet.vn,2019-04-05,24,14,4,0
2850,vietnamnet.vn,2019-04-06,1,0,0,0
2851,vietnamnet.vn,2019-04-07,14,0,0,0
2852,vietnamnet.vn,2019-04-08,21,36,3,40
2853,vietnamnet.vn,2019-04-09,25,4,0,0
2854,vietnamnet.vn,2019-04-10,30,31,2,0
2855,vietnamnet.vn,2019-04-11,18,12,0,0
2856,vietnamnet.vn,2019-04-12,28,30,3,42
2857,vietnamnet.vn,2019-04-13,18,12,7,0
2858,vietnamnet.vn,2019-04-14,13,10,3,9
2859,vietnamnet.vn,2019-04-15,18,57,6,0
2860,vietnamnet.vn,2019-04-16,18,24,20,0
2861,vietnamnet.vn,2019-04-17,15,54,2,8
2862,vietnamnet.vn,2019-04-19,29,35,2,2
2863,vietnamnet.vn,2019-04-20,18,6,4,4
2864,vietnamnet.vn,2019-04-21,15,2,0,0
2865,vietnamnet.vn,2019-04-22,23,4,0,0
2866,vietnamnet.vn,2019-04-23,32,164,5,182
2867,vietnamnet.vn,2019-04-24,19,36,0,9
2868,vietnamnet.vn,2019-04-25,15,4,0,0
2869,vietnamnet.vn,2019-04-26,36,23,13,6
2870,vietnamnet.vn,2019-04-27,22,0,0,0
2871,vietnamnet.vn,2019-04-28,18,16,0,0
2872,vietnamnet.vn,2019-04-29,28,24,0,0
2873,vietnamnet.vn,2019-04-30,5,18,4,48
2874,vietnamnet.vn,2019-05-02,27,4,0,0
2875,vietnamnet.vn,2019-05-03,35,11,1,12
2876,vietnamnet.vn,2019-05-04,21,14,0,0
2877,vietnamnet.vn,2019-05-05,12,24,0,10
2878,vietnamnet.vn,2019-05-06,5,0,0,0
2879,vietnamnet.vn,2019-05-07,22,28,18,8
2880,vietnamnet.vn,2019-05-08,14,13,0,0
2881,vietnamnet.vn,2019-05-09,30,97,30,158
2882,vietnamnet.vn,2019-05-10,27,65,20,2
2883,vietnamnet.vn,2019-05-11,6,40,6,33
2884,vietnamnet.vn,2019-05-12,8,0,0,0
2885,vietnamnet.vn,2019-05-13,25,60,21,3
2886,vietnamnet.vn,2019-05-14,28,67,4,0
2887,vietnamnet.vn,2019-05-15,30,113,28,92
2888,vietnamnet.vn,2019-05-16,23,51,0,0
2889,vietnamnet.vn,2019-05-17,30,27,6,24
2890,vietnamnet.vn,2019-05-18,21,11,0,0
2891,vietnamnet.vn,2019-05-19,10,9,2,0
2892,vietnamnet.vn,2019-05-20,27,182,14,0
2893,vietnamnet.vn,2019-05-21,22,9,0,8
2894,vietnamnet.vn,2019-05-22,27,64,22,88
2895,vietnamnet.vn,2019-05-23,5,48,12,48
2896,vietnamnet.vn,2019-05-24,21,13,5,17
2897,vietnamnet.vn,2019-05-25,10,11,2,3
2898,vietnamnet.vn,2019-05-26,4,0,0,0
2899,vietnamnet.vn,2019-05-27,25,2,4,8
2900,vietnamnet.vn,2019-05-28,6,2,2,1
2901,vietnamnet.vn,2019-05-29,35,10,3,0
2902,vietnamnet.vn,2019-05-30,11,0,0,0
2903,vietnamnet.vn,2019-05-31,16,26,16,100
2904,vietnamnet.vn,2019-06-02,10,72,18,0
2905,vietnamnet.vn,2019-06-03,28,54,0,2
2906,vietnamnet.vn,2019-06-04,23,14,2,5
2907,vietnamnet.vn,2019-06-05,28,172,8,40
2908,vietnamnet.vn,2019-06-06,22,8,0,27
2909,vietnamnet.vn,2019-06-07,27,22,2,0
2910,vietnamnet.vn,2019-06-08,2,0,0,0
2911,vietnamnet.vn,2019-06-09,17,60,24,78
2912,vietnamnet.vn,2019-06-10,24,102,11,34
2913,vietnamnet.vn,2019-06-11,20,19,6,18
2914,vietnamnet.vn,2019-06-12,18,4,8,18
2915,vietnamnet.vn,2019-06-13,25,12,0,0
2916,vietnamnet.vn,2019-06-14,12,4,2,2
2917,vietnamnet.vn,2019-06-15,21,21,2,2
2918,vietnamnet.vn,2019-06-16,7,8,0,0
2919,vietnamnet.vn,2019-06-17,34,52,10,8
2920,vietnamnet.vn,2019-06-18,27,29,2,0
2921,vietnamnet.vn,2019-06-19,25,30,14,76
2922,vietnamnet.vn,2019-06-20,9,38,11,102
2923,vietnamnet.vn,2019-06-21,32,60,16,40
