,TIME,COUNT_NEWS,trade_index,fiscal_index,monetary_index
1588,27/02/2015,5,16,8,0
1589,27/02/2018,1,0,0,0
1590,27/02/2019,3,0,0,0
1591,27/02/2023,3,0,0,0
1592,27/03/2014,3,0,0,0
1593,27/03/2015,5,0,0,0
1594,27/03/2019,3,0,0,0
1595,27/03/2020,1,0,0,0
1596,27/03/2023,2,36,120,15
1597,27/04/2015,3,200,60,90
1598,27/04/2017,2,0,0,0
1599,27/04/2018,1,0,0,0
1600,27/04/2020,3,0,0,0
1601,27/04/2021,3,15,36,30
1602,27/04/2022,3,20,0,0
1603,27/04/2023,2,0,8,4
1604,27/05/2014,3,0,0,0
1605,27/05/2015,2,0,0,0
1606,27/05/2019,7,26,0,0
1607,27/05/2020,4,0,0,0
1608,27/05/2021,3,0,0,0
1609,27/05/2022,4,15,48,0
1610,27/05/2023,1,0,0,0
1611,27/06/2015,1,0,0,0
1612,27/06/2016,2,0,24,0
1613,27/06/2019,5,0,0,0
1614,27/06/2022,2,0,0,0
1615,27/06/2023,3,0,40,0
1616,27/07/2015,2,0,0,0
1617,27/07/2017,1,0,0,0
1618,27/07/2020,3,0,0,0
1619,27/07/2021,6,12,0,0
1620,27/07/2022,2,0,0,0
1621,27/07/2023,7,0,0,0
1622,27/08/2014,2,0,0,0
1623,27/08/2015,1,0,0,0
1624,27/08/2019,3,0,0,0
1625,27/08/2020,3,0,0,0
1626,27/08/2021,2,0,0,0
1627,27/08/2022,2,12,0,0
1628,27/09/2018,1,0,0,0
1629,27/09/2019,5,194,64,192
1630,27/09/2021,2,0,0,0
1631,27/09/2022,3,0,0,0
1632,27/10/2014,13,48,0,0
1633,27/10/2017,2,0,0,0
1634,27/10/2020,5,0,0,0
1635,27/10/2021,6,10,0,0
1636,27/10/2022,11,0,18,0
1637,27/11/2014,3,0,0,0
1638,27/11/2015,4,4,0,0
1639,27/11/2018,1,0,0,0
1640,27/11/2019,2,0,0,0
1641,27/12/2014,6,0,0,0
1642,27/12/2018,6,14,3,0
1643,27/12/2019,1,0,0,0
1644,27/12/2021,3,0,0,0
1645,27/12/2022,7,59,20,16
1646,28/01/2015,4,0,0,0
1647,28/01/2019,1,0,0,0
1648,28/01/2020,1,0,0,0
1649,28/01/2022,9,0,0,0
1650,28/02/2016,2,0,0,0
1651,28/02/2018,3,0,0,0
1652,28/02/2020,6,12,44,32
1653,28/02/2022,1,0,0,0
1654,28/02/2023,4,26,30,0
1655,28/03/2014,7,0,0,0
1656,28/03/2017,2,0,0,0
1657,28/03/2019,2,0,0,0
1658,28/03/2020,1,0,0,0
1659,28/03/2023,1,0,0,0
1660,28/04/2016,1,0,0,0
1661,28/04/2019,1,0,0,0
1662,28/04/2020,7,0,0,0
1663,28/04/2021,4,0,0,0
1664,28/04/2022,3,8,0,0
1665,28/05/2015,5,160,24,48
1666,28/05/2018,2,0,0,0
1667,28/05/2019,3,0,0,0
1668,28/05/2020,4,0,0,0
1669,28/05/2021,2,0,0,0
1670,28/05/2023,1,0,0,0
1671,28/06/2017,7,0,0,0
1672,28/06/2018,3,0,0,0
1673,28/06/2019,2,0,20,0
1674,28/06/2020,1,0,0,0
1675,28/06/2021,3,0,0,0
1676,28/06/2022,1,60,250,80
1677,28/06/2023,5,0,40,12
1678,28/07/2014,3,0,0,0
1679,28/07/2015,1,0,0,0
1680,28/07/2017,3,7,0,0
1681,28/07/2020,3,0,0,0
1682,28/07/2021,11,140,150,0
1683,28/07/2022,4,0,10,8
1684,28/07/2023,1,0,0,0
1685,28/08/2016,1,0,0,0
1686,28/08/2018,1,32,0,20
1687,28/08/2020,3,69,0,0
1688,28/08/2022,4,0,0,0
1689,28/08/2023,1,0,0,0
1690,28/09/2015,1,0,0,0
1691,28/09/2018,2,0,0,0
1692,28/09/2020,4,0,0,0
1693,28/09/2021,7,0,0,0
1694,28/09/2022,4,0,0,0
1695,28/10/2014,2,0,0,0
1696,28/10/2016,2,0,0,0
1697,28/10/2018,1,0,0,0
1698,28/10/2020,3,0,0,0
1699,28/10/2021,1,18,0,0
1700,28/10/2022,7,0,90,60
1701,28/11/2014,1,0,0,0
1702,28/11/2015,3,0,0,0
1703,28/11/2016,1,2,0,0
1704,28/11/2018,9,0,0,0
1705,28/11/2020,1,0,0,0
1706,28/11/2021,1,0,0,0
1707,28/11/2022,2,0,0,0
1708,28/12/2016,1,0,0,0
1709,28/12/2018,2,0,0,0
1710,28/12/2019,1,0,0,0
1711,28/12/2020,2,0,0,0
1712,28/12/2021,4,174,96,15
1713,28/12/2022,6,196,100,60
1714,29/01/2015,6,80,0,0
1715,29/01/2016,1,1,0,0
1716,29/01/2019,2,0,0,0
1717,29/01/2021,5,22,0,0
1718,29/01/2022,3,72,0,0
1719,29/03/2017,1,0,0,0
1720,29/03/2018,2,0,0,0
1721,29/03/2019,1,0,0,0
1722,29/03/2020,1,36,0,0
1723,29/03/2021,1,8,0,0
1724,29/03/2022,4,8,0,12
1725,29/03/2023,3,9,0,0
1726,29/04/2014,2,0,0,0
1727,29/04/2016,1,0,0,0
1728,29/04/2020,5,0,0,0
1729,29/04/2021,2,12,0,0
1730,29/04/2022,3,12,12,0
1731,29/05/2015,7,0,0,0
1732,29/05/2017,3,0,0,0
1733,29/05/2018,5,18,0,48
1734,29/05/2019,4,0,0,0
1735,29/05/2020,4,36,0,12
1736,29/05/2022,2,12,0,0
1737,29/05/2023,5,198,264,120
1738,29/06/2015,8,76,66,20
1739,29/06/2017,1,0,0,0
1740,29/06/2018,3,0,0,0
1741,29/06/2019,1,0,0,0
1742,29/06/2020,1,0,0,0
1743,29/06/2022,3,9,0,0
1744,29/06/2023,7,0,9,0
1745,29/06/2029,1,0,0,0
1746,29/07/2015,2,0,0,0
1747,29/07/2019,6,45,0,0
1748,29/07/2020,3,8,0,0
1749,29/07/2021,2,0,0,0
1750,29/07/2022,2,0,0,0
1751,29/07/2023,1,0,0,0
1752,29/08/2014,7,3,0,0
1753,29/08/2017,3,60,36,0
1754,29/08/2019,5,40,0,0
1755,29/08/2020,1,0,0,0
1756,29/08/2021,2,0,0,0
1757,29/08/2022,4,8,0,0
1758,29/08/2023,1,8,18,0
1759,29/09/2017,1,0,0,0
1760,29/09/2018,1,0,0,0
1761,29/09/2020,4,12,0,0
1762,29/09/2021,1,0,0,0
1763,29/09/2022,5,80,48,36
1764,29/10/2014,6,0,0,0
1765,29/10/2015,3,0,0,0
1766,29/10/2017,1,0,0,0
1767,29/10/2020,1,0,0,0
1768,29/10/2021,7,0,24,0
1769,29/10/2022,2,80,60,75
1770,29/11/2016,1,0,0,0
1771,29/11/2018,8,0,24,0
1772,29/11/2021,2,0,0,0
1773,29/11/2022,3,100,3,0
1774,29/12/2014,2,0,0,0
1775,29/12/2016,1,0,0,0
1776,29/12/2020,2,22,0,0
1777,29/12/2021,8,0,36,18
1778,29/12/2022,2,300,516,460
1779,30/01/2015,4,0,0,0
1780,30/01/2019,1,0,0,0
1781,30/01/2020,3,0,0,0
1782,30/01/2021,1,0,0,0
1783,30/01/2023,4,0,0,0
1784,30/03/2015,7,0,0,0
1785,30/03/2018,1,0,0,0
1786,30/03/2019,5,0,0,0
1787,30/03/2020,4,0,0,0
1788,30/03/2021,4,0,0,0
1789,30/03/2022,1,0,0,0
1790,30/03/2023,5,40,48,96
1791,30/05/2014,3,0,0,0
1792,30/05/2016,2,6,8,0
1793,30/05/2018,2,0,0,0
1794,30/05/2019,5,0,0,0
1795,30/05/2022,1,0,0,0
1796,30/05/2023,1,0,0,0
1797,30/06/2015,1,0,0,0
1798,30/06/2016,3,0,0,0
1799,30/06/2017,2,0,0,0
1800,30/06/2021,1,0,0,0
1801,30/06/2022,3,0,0,0
1802,30/06/2023,4,6,0,0
1803,30/07/2014,1,0,0,0
1804,30/07/2015,1,0,36,0
1805,30/07/2018,2,0,0,0
1806,30/07/2020,2,16,0,0
1807,30/07/2021,2,0,30,0
1808,30/07/2022,2,10,0,0
1809,30/08/2018,2,0,0,0
1810,30/08/2019,7,0,0,0
1811,30/08/2021,4,0,0,0
1812,30/08/2022,3,0,0,0
1813,30/09/2014,1,0,0,0
1814,30/09/2015,1,0,0,0
1815,30/09/2018,1,0,0,0
1816,30/09/2019,1,0,0,0
1817,30/09/2020,5,0,0,0
1818,30/09/2021,6,0,0,0
1819,30/09/2022,6,24,0,0
1820,30/10/2014,5,16,117,30
1821,30/10/2018,3,0,0,0
1822,30/10/2020,4,14,0,0
1823,30/10/2022,1,0,0,0
1824,30/11/2018,6,0,12,0
1825,30/11/2020,5,0,0,0
1826,30/11/2021,4,0,0,0
1827,30/11/2022,7,0,0,0
1828,30/12/2014,6,0,0,0
1829,30/12/2016,1,0,0,0
1830,30/12/2018,1,0,0,0
1831,30/12/2020,1,270,150,60
1832,30/12/2021,4,144,50,80
1833,30/12/2022,6,144,25,20
1834,31/01/2019,2,0,0,0
1835,31/01/2021,1,0,0,0
1836,31/01/2023,3,45,0,90
1837,31/03/2015,8,12,6,0
1838,31/03/2016,1,0,4,0
1839,31/03/2020,3,0,0,0
1840,31/03/2021,1,0,0,0
1841,31/03/2022,4,0,0,0
1842,31/03/2023,12,267,186,174
1843,31/05/2017,1,2,0,0
1844,31/05/2019,4,180,0,0
1845,31/05/2021,1,0,0,0
1846,31/05/2022,1,30,0,0
1847,31/07/2014,4,0,0,0
1848,31/07/2017,8,0,0,0
1849,31/07/2018,2,0,0,0
1850,31/07/2020,2,15,0,0
1851,31/07/2023,9,232,24,40
1852,31/08/2019,1,9,0,0
1853,31/08/2021,2,0,0,0
1854,31/08/2022,2,0,0,0
1855,31/08/2023,2,6,0,0
1856,31/10/2014,7,39,80,32
1857,31/10/2017,1,0,0,0
1858,31/10/2018,2,0,0,0
1859,31/10/2020,1,40,96,32
1860,31/10/2022,4,0,0,0
1861,31/12/2014,11,10,0,0
1862,31/12/2019,4,0,0,0
1863,31/12/2021,7,24,0,0
1864,31/12/2022,2,0,0,0
