,PAPER,TIME,COUNT_NEWS,trade_index,fiscal_index,monetary_index
501,sbv.gov.vn,2008-06-27,1,0,0,0
502,sbv.gov.vn,2008-06-30,1,0,0,0
503,sbv.gov.vn,2008-07-02,2,6,24,108
504,sbv.gov.vn,2008-07-04,1,0,0,0
505,sbv.gov.vn,2008-07-09,2,0,0,0
506,sbv.gov.vn,2008-07-10,1,3,0,0
507,sbv.gov.vn,2008-07-11,3,0,0,0
508,sbv.gov.vn,2008-07-14,3,0,0,0
509,sbv.gov.vn,2008-07-15,1,0,0,0
510,sbv.gov.vn,2008-07-16,1,0,0,0
511,sbv.gov.vn,2008-07-17,3,0,0,0
512,sbv.gov.vn,2008-07-18,2,0,0,0
513,sbv.gov.vn,2008-07-21,1,0,0,0
514,sbv.gov.vn,2008-07-22,1,0,0,0
515,sbv.gov.vn,2008-07-24,2,0,0,0
516,sbv.gov.vn,2008-07-25,1,0,0,0
517,sbv.gov.vn,2008-07-29,5,0,0,0
518,sbv.gov.vn,2008-07-30,3,0,0,0
519,sbv.gov.vn,2008-07-31,1,0,0,0
520,sbv.gov.vn,2008-08-01,1,0,0,0
521,sbv.gov.vn,2008-08-04,2,0,0,0
522,sbv.gov.vn,2008-08-05,1,0,0,0
523,sbv.gov.vn,2008-08-06,3,0,0,0
524,sbv.gov.vn,2008-08-07,1,0,0,0
525,sbv.gov.vn,2008-08-08,5,12,0,0
526,sbv.gov.vn,2008-08-11,1,0,0,0
527,sbv.gov.vn,2008-08-12,3,8,0,4
528,sbv.gov.vn,2008-08-13,3,0,0,0
529,sbv.gov.vn,2008-08-14,2,2,0,0
530,sbv.gov.vn,2008-08-15,1,0,0,0
531,sbv.gov.vn,2008-08-18,2,12,0,0
532,sbv.gov.vn,2008-08-19,4,0,0,0
533,sbv.gov.vn,2008-08-20,1,0,0,0
534,sbv.gov.vn,2008-08-21,1,0,0,0
535,sbv.gov.vn,2008-08-22,1,18,0,64
536,sbv.gov.vn,2008-08-25,2,0,0,0
537,sbv.gov.vn,2008-08-26,1,0,0,2
538,sbv.gov.vn,2008-08-27,2,0,0,0
539,sbv.gov.vn,2008-08-28,3,0,0,0
540,sbv.gov.vn,2008-08-29,2,0,0,0
541,sbv.gov.vn,2008-09-01,1,0,0,0
542,sbv.gov.vn,2008-09-03,2,0,0,0
543,sbv.gov.vn,2008-09-04,2,0,0,0
544,sbv.gov.vn,2008-09-05,3,18,6,18
545,sbv.gov.vn,2008-09-07,1,0,0,0
546,sbv.gov.vn,2008-09-08,5,2,0,0
547,sbv.gov.vn,2008-09-09,4,18,0,240
548,sbv.gov.vn,2008-09-11,2,0,0,0
549,sbv.gov.vn,2008-09-12,1,0,0,0
550,sbv.gov.vn,2008-09-15,6,0,0,0
551,sbv.gov.vn,2008-09-16,5,0,0,8
552,sbv.gov.vn,2008-09-17,2,56,18,28
553,sbv.gov.vn,2008-09-18,1,6,0,0
554,sbv.gov.vn,2008-09-19,1,0,0,0
555,sbv.gov.vn,2008-09-22,2,128,48,80
556,sbv.gov.vn,2008-09-23,1,18,6,0
557,sbv.gov.vn,2008-09-24,2,0,0,0
558,sbv.gov.vn,2008-09-25,2,0,0,0
559,sbv.gov.vn,2008-09-26,4,0,0,0
560,sbv.gov.vn,2008-09-29,1,0,0,0
561,sbv.gov.vn,2008-09-30,4,66,24,96
562,sbv.gov.vn,2008-10-01,3,0,0,0
563,sbv.gov.vn,2008-10-02,3,36,0,108
564,sbv.gov.vn,2008-10-07,5,50,20,180
565,sbv.gov.vn,2008-10-08,2,0,0,0
566,sbv.gov.vn,2008-10-09,2,0,0,0
567,sbv.gov.vn,2008-10-10,4,0,0,0
568,sbv.gov.vn,2008-10-13,1,0,0,6
569,sbv.gov.vn,2008-10-14,5,128,40,140
570,sbv.gov.vn,2008-10-15,3,0,0,0
571,sbv.gov.vn,2008-10-17,1,144,60,80
572,sbv.gov.vn,2008-10-20,3,0,0,0
573,sbv.gov.vn,2008-10-22,2,0,0,0
574,sbv.gov.vn,2008-10-23,1,0,0,0
575,sbv.gov.vn,2008-10-24,1,16,8,96
576,sbv.gov.vn,2008-10-27,6,12,0,48
577,sbv.gov.vn,2008-10-28,4,8,0,12
578,sbv.gov.vn,2008-10-29,2,60,0,0
579,sbv.gov.vn,2008-10-30,1,0,0,0
580,sbv.gov.vn,2008-10-31,3,0,0,12
581,sbv.gov.vn,2008-11-03,4,0,0,0
582,sbv.gov.vn,2008-11-04,1,0,0,0
583,sbv.gov.vn,2008-11-05,3,0,0,0
584,sbv.gov.vn,2008-11-07,2,0,0,0
585,sbv.gov.vn,2008-11-10,4,8,2,4
586,sbv.gov.vn,2008-11-11,2,0,0,0
587,sbv.gov.vn,2008-11-12,1,0,0,0
588,sbv.gov.vn,2008-11-13,2,0,0,0
589,sbv.gov.vn,2008-11-14,3,0,0,32
590,sbv.gov.vn,2008-11-17,1,0,0,0
591,sbv.gov.vn,2008-11-18,2,0,0,0
592,sbv.gov.vn,2008-11-19,1,4,0,4
593,sbv.gov.vn,2008-11-20,3,0,15,45
594,sbv.gov.vn,2008-11-21,2,51,12,60
595,sbv.gov.vn,2008-11-24,2,0,0,0
596,sbv.gov.vn,2008-11-25,3,24,0,24
597,sbv.gov.vn,2008-11-26,4,0,0,0
598,sbv.gov.vn,2008-11-27,2,0,0,0
599,sbv.gov.vn,2008-11-28,5,24,8,36
600,sbv.gov.vn,2008-12-02,4,10,0,0
601,sbv.gov.vn,2008-12-03,2,0,4,12
602,sbv.gov.vn,2008-12-04,6,99,24,15
603,sbv.gov.vn,2008-12-05,3,72,90,288
604,sbv.gov.vn,2008-12-08,2,0,0,0
605,sbv.gov.vn,2008-12-09,1,0,0,0
606,sbv.gov.vn,2008-12-10,1,0,0,0
607,sbv.gov.vn,2008-12-11,3,0,6,24
608,sbv.gov.vn,2008-12-12,1,0,0,0
609,sbv.gov.vn,2008-12-16,2,0,0,0
610,sbv.gov.vn,2008-12-17,3,37,6,258
611,sbv.gov.vn,2008-12-18,3,0,0,0
612,sbv.gov.vn,2008-12-19,1,0,0,0
613,sbv.gov.vn,2008-12-22,1,0,0,0
614,sbv.gov.vn,2008-12-23,3,0,0,0
615,sbv.gov.vn,2008-12-24,1,0,0,0
616,sbv.gov.vn,2008-12-25,2,0,0,0
617,sbv.gov.vn,2008-12-26,1,4,0,10
618,sbv.gov.vn,2008-12-29,5,0,0,0
619,sbv.gov.vn,2008-12-30,2,0,0,80
620,sbv.gov.vn,2008-12-31,1,240,36,180
621,sbv.gov.vn,2009-01-02,2,54,16,45
622,sbv.gov.vn,2009-01-05,1,0,0,0
623,sbv.gov.vn,2009-01-06,4,0,0,0
624,sbv.gov.vn,2009-01-07,2,0,0,0
625,sbv.gov.vn,2009-01-08,2,80,0,600
626,sbv.gov.vn,2009-01-09,1,6,6,27
627,sbv.gov.vn,2009-01-12,1,0,0,0
628,sbv.gov.vn,2009-01-13,1,0,0,0
629,sbv.gov.vn,2009-01-14,2,0,0,0
630,sbv.gov.vn,2009-01-15,8,0,0,0
631,sbv.gov.vn,2009-01-16,4,12,3,12
632,sbv.gov.vn,2009-01-19,1,0,0,0
633,sbv.gov.vn,2009-01-21,3,0,0,0
634,sbv.gov.vn,2009-01-23,2,0,0,0
635,sbv.gov.vn,2009-02-02,1,0,0,0
636,sbv.gov.vn,2009-02-04,2,0,0,0
637,sbv.gov.vn,2009-02-05,1,0,0,0
638,sbv.gov.vn,2009-02-06,1,24,18,48
639,sbv.gov.vn,2009-02-09,1,0,0,0
640,sbv.gov.vn,2009-02-10,1,0,0,0
641,sbv.gov.vn,2009-02-12,1,0,0,0
642,sbv.gov.vn,2009-02-13,3,0,0,4
643,sbv.gov.vn,2009-02-16,5,0,0,0
644,sbv.gov.vn,2009-02-17,2,8,0,2
645,sbv.gov.vn,2009-02-18,3,0,0,0
646,sbv.gov.vn,2009-02-19,5,0,0,0
647,sbv.gov.vn,2009-02-20,5,0,0,0
648,sbv.gov.vn,2009-02-23,1,0,0,0
649,sbv.gov.vn,2009-02-24,3,0,0,0
650,sbv.gov.vn,2009-02-25,5,0,0,18
651,sbv.gov.vn,2009-02-26,7,48,98,364
652,sbv.gov.vn,2009-02-27,5,64,45,64
653,sbv.gov.vn,2009-02-28,1,0,0,252
654,sbv.gov.vn,2009-03-03,1,60,0,0
655,sbv.gov.vn,2009-03-04,1,0,0,0
656,sbv.gov.vn,2009-03-05,4,8,2,6
657,sbv.gov.vn,2009-03-06,2,24,6,36
658,sbv.gov.vn,2009-03-11,4,0,0,0
659,sbv.gov.vn,2009-03-12,2,0,0,0
660,sbv.gov.vn,2009-03-13,3,0,0,0
661,sbv.gov.vn,2009-03-17,3,0,0,0
662,sbv.gov.vn,2009-03-19,2,0,0,0
663,sbv.gov.vn,2009-03-20,1,0,0,0
664,sbv.gov.vn,2009-03-23,3,30,36,80
665,sbv.gov.vn,2009-03-24,2,0,0,0
666,sbv.gov.vn,2009-03-25,3,0,0,0
667,sbv.gov.vn,2009-03-26,2,0,0,0
668,sbv.gov.vn,2009-03-27,1,18,24,60
669,sbv.gov.vn,2009-03-30,1,0,0,0
670,sbv.gov.vn,2009-03-31,1,0,0,0
671,sbv.gov.vn,2009-04-01,3,0,0,0
672,sbv.gov.vn,2009-04-02,2,0,0,0
673,sbv.gov.vn,2009-04-03,7,0,0,0
674,sbv.gov.vn,2009-04-08,1,0,0,0
675,sbv.gov.vn,2009-04-09,1,0,0,0
676,sbv.gov.vn,2009-04-10,4,0,0,0
677,sbv.gov.vn,2009-04-13,1,0,0,0
678,sbv.gov.vn,2009-04-15,1,0,0,0
679,sbv.gov.vn,2009-04-16,1,0,0,0
680,sbv.gov.vn,2009-04-17,1,0,0,0
681,sbv.gov.vn,2009-04-20,2,0,0,0
682,sbv.gov.vn,2009-04-21,1,0,0,0
683,sbv.gov.vn,2009-04-22,3,0,0,0
684,sbv.gov.vn,2009-04-23,2,0,0,0
685,sbv.gov.vn,2009-04-24,5,48,27,60
686,sbv.gov.vn,2009-04-27,2,0,0,0
687,sbv.gov.vn,2009-04-28,2,0,0,0
688,sbv.gov.vn,2009-04-29,4,0,0,0
689,sbv.gov.vn,2009-05-04,3,0,0,0
690,sbv.gov.vn,2009-05-05,1,60,0,360
691,sbv.gov.vn,2009-05-06,3,0,0,0
692,sbv.gov.vn,2009-05-11,2,0,0,0
693,sbv.gov.vn,2009-05-13,3,0,0,0
694,sbv.gov.vn,2009-05-14,1,0,0,0
695,sbv.gov.vn,2009-05-15,2,40,0,0
696,sbv.gov.vn,2009-05-19,1,0,0,0
697,sbv.gov.vn,2009-05-20,5,16,0,6
698,sbv.gov.vn,2009-05-22,3,0,0,0
699,sbv.gov.vn,2009-05-25,3,0,6,24
700,sbv.gov.vn,2009-05-27,6,45,24,14
701,sbv.gov.vn,2009-05-28,2,0,0,0
702,sbv.gov.vn,2009-05-29,3,0,0,0
703,sbv.gov.vn,2009-06-03,3,0,0,0
704,sbv.gov.vn,2009-06-04,2,0,0,0
705,sbv.gov.vn,2009-06-05,1,0,0,0
706,sbv.gov.vn,2009-06-08,1,0,0,0
707,sbv.gov.vn,2009-06-09,1,0,0,0
708,sbv.gov.vn,2009-06-10,1,0,0,0
709,sbv.gov.vn,2009-06-12,3,32,32,100
710,sbv.gov.vn,2009-06-15,2,0,0,0
711,sbv.gov.vn,2009-06-16,2,48,0,36
712,sbv.gov.vn,2009-06-18,1,0,0,0
713,sbv.gov.vn,2009-06-19,3,0,0,0
714,sbv.gov.vn,2009-06-22,1,0,0,0
715,sbv.gov.vn,2009-06-25,3,1,0,0
716,sbv.gov.vn,2009-06-30,1,0,0,0
717,sbv.gov.vn,2009-07-01,1,0,0,0
718,sbv.gov.vn,2009-07-02,1,0,0,0
719,sbv.gov.vn,2009-07-03,2,24,0,0
720,sbv.gov.vn,2009-07-06,1,0,0,0
721,sbv.gov.vn,2009-07-07,3,0,0,0
722,sbv.gov.vn,2009-07-08,1,0,0,0
723,sbv.gov.vn,2009-07-09,1,0,0,0
724,sbv.gov.vn,2009-07-10,1,0,0,0
725,sbv.gov.vn,2009-07-13,1,0,0,0
726,sbv.gov.vn,2009-07-14,2,192,75,90
727,sbv.gov.vn,2009-07-15,5,0,0,0
728,sbv.gov.vn,2009-07-16,1,0,0,0
729,sbv.gov.vn,2009-07-17,2,0,0,0
730,sbv.gov.vn,2009-07-20,2,0,0,0
731,sbv.gov.vn,2009-07-23,4,0,0,0
732,sbv.gov.vn,2009-07-24,1,0,0,0
733,sbv.gov.vn,2009-07-27,4,0,0,0
734,sbv.gov.vn,2009-07-28,2,0,0,0
735,sbv.gov.vn,2009-07-29,5,0,0,0
736,sbv.gov.vn,2009-07-30,3,0,0,0
737,sbv.gov.vn,2009-07-31,6,0,6,27
738,sbv.gov.vn,2009-08-03,1,0,0,0
739,sbv.gov.vn,2009-08-05,1,0,0,0
740,sbv.gov.vn,2009-08-06,1,0,0,0
741,sbv.gov.vn,2009-08-07,4,0,0,0
742,sbv.gov.vn,2009-08-10,1,0,0,0
743,sbv.gov.vn,2009-08-11,1,48,16,8
744,sbv.gov.vn,2009-08-12,3,0,0,0
745,sbv.gov.vn,2009-08-13,2,0,0,0
746,sbv.gov.vn,2009-08-14,1,0,0,0
747,sbv.gov.vn,2009-08-17,3,0,0,0
748,sbv.gov.vn,2009-08-18,1,0,0,0
749,sbv.gov.vn,2009-08-19,2,0,0,0
750,sbv.gov.vn,2009-08-20,1,0,0,0
751,sbv.gov.vn,2009-08-24,1,0,0,0
752,sbv.gov.vn,2009-08-25,1,0,0,0
753,sbv.gov.vn,2009-08-26,3,0,0,0
754,sbv.gov.vn,2009-08-28,2,0,0,0
755,sbv.gov.vn,2009-09-03,2,48,60,144
756,sbv.gov.vn,2009-09-04,2,0,0,0
757,sbv.gov.vn,2009-09-07,2,8,0,45
758,sbv.gov.vn,2009-09-08,1,0,0,0
759,sbv.gov.vn,2009-09-09,2,0,0,0
760,sbv.gov.vn,2009-09-10,1,6,0,0
761,sbv.gov.vn,2009-09-11,3,15,15,60
762,sbv.gov.vn,2009-09-14,3,54,24,36
763,sbv.gov.vn,2009-09-15,1,0,0,0
764,sbv.gov.vn,2009-09-17,1,0,0,0
765,sbv.gov.vn,2009-09-18,2,6,12,72
766,sbv.gov.vn,2009-09-22,1,0,0,24
767,sbv.gov.vn,2009-09-23,1,0,0,0
768,sbv.gov.vn,2009-09-24,1,0,0,75
769,sbv.gov.vn,2009-09-25,2,0,0,0
770,sbv.gov.vn,2009-09-28,1,0,0,0
771,sbv.gov.vn,2009-09-29,2,0,0,0
772,sbv.gov.vn,2009-09-30,1,0,0,0
773,sbv.gov.vn,2009-10-02,1,12,16,45
774,sbv.gov.vn,2009-10-05,2,0,0,0
775,sbv.gov.vn,2009-10-06,1,0,0,0
776,sbv.gov.vn,2009-10-09,1,8,32,96
777,sbv.gov.vn,2009-10-12,1,0,0,0
778,sbv.gov.vn,2009-10-14,2,3,0,0
779,sbv.gov.vn,2009-10-16,2,0,0,0
780,sbv.gov.vn,2009-10-19,1,0,4,32
781,sbv.gov.vn,2009-10-21,1,0,0,0
782,sbv.gov.vn,2009-10-23,3,2,0,0
783,sbv.gov.vn,2009-10-26,1,0,0,0
784,sbv.gov.vn,2009-10-27,2,0,0,0
785,sbv.gov.vn,2009-10-30,3,24,0,6
786,sbv.gov.vn,2009-11-02,3,15,0,0
787,sbv.gov.vn,2009-11-03,1,0,0,0
788,sbv.gov.vn,2009-11-04,1,0,0,0
789,sbv.gov.vn,2009-11-05,1,0,0,0
790,sbv.gov.vn,2009-11-11,1,0,0,0
791,sbv.gov.vn,2009-11-12,1,12,0,12
792,sbv.gov.vn,2009-11-13,5,48,12,24
793,sbv.gov.vn,2009-11-16,1,0,0,0
794,sbv.gov.vn,2009-11-18,1,120,0,120
795,sbv.gov.vn,2009-11-19,1,0,0,0
796,sbv.gov.vn,2009-11-20,3,24,12,75
797,sbv.gov.vn,2009-11-23,1,0,0,0
798,sbv.gov.vn,2009-11-24,3,0,0,0
799,sbv.gov.vn,2009-11-25,1,0,0,0
800,sbv.gov.vn,2009-11-26,1,0,0,0
801,sbv.gov.vn,2009-11-27,4,0,0,0
802,sbv.gov.vn,2009-11-30,1,0,0,0
803,sbv.gov.vn,2009-12-01,2,24,0,24
804,sbv.gov.vn,2009-12-02,1,0,0,0
805,sbv.gov.vn,2009-12-03,1,0,0,0
806,sbv.gov.vn,2009-12-04,1,0,0,0
807,sbv.gov.vn,2009-12-10,4,6,0,0
808,sbv.gov.vn,2009-12-11,1,0,0,0
809,sbv.gov.vn,2009-12-14,1,0,0,0
810,sbv.gov.vn,2009-12-15,2,0,0,0
811,sbv.gov.vn,2009-12-16,1,0,0,0
812,sbv.gov.vn,2009-12-17,1,0,0,0
813,sbv.gov.vn,2009-12-18,2,0,0,0
814,sbv.gov.vn,2009-12-22,2,0,0,0
815,sbv.gov.vn,2009-12-23,1,0,0,0
816,sbv.gov.vn,2009-12-24,2,0,0,0
817,sbv.gov.vn,2009-12-25,1,6,0,0
818,sbv.gov.vn,2009-12-28,1,160,72,450
819,sbv.gov.vn,2009-12-30,3,0,0,0
820,sbv.gov.vn,2009-12-31,3,0,0,0
821,sbv.gov.vn,2010-01-06,2,0,0,0
822,sbv.gov.vn,2010-01-08,2,25,0,9
823,sbv.gov.vn,2010-01-11,4,16,0,0
824,sbv.gov.vn,2010-01-12,1,0,0,0
825,sbv.gov.vn,2010-01-13,3,0,0,0
826,sbv.gov.vn,2010-01-14,3,0,0,0
827,sbv.gov.vn,2010-01-15,1,0,0,0
828,sbv.gov.vn,2010-01-19,3,0,0,0
829,sbv.gov.vn,2010-01-20,1,0,0,0
830,sbv.gov.vn,2010-01-21,1,0,0,0
831,sbv.gov.vn,2010-01-22,1,0,0,0
832,sbv.gov.vn,2010-01-25,1,0,0,0
833,sbv.gov.vn,2010-01-26,5,0,0,0
834,sbv.gov.vn,2010-02-01,3,0,0,0
835,sbv.gov.vn,2010-02-02,3,0,20,150
836,sbv.gov.vn,2010-02-03,2,0,0,0
837,sbv.gov.vn,2010-02-04,4,0,0,0
838,sbv.gov.vn,2010-02-05,1,0,0,0
839,sbv.gov.vn,2010-02-09,4,0,0,0
840,sbv.gov.vn,2010-02-10,1,30,0,0
841,sbv.gov.vn,2010-02-11,2,0,0,0
842,sbv.gov.vn,2010-02-12,3,144,0,100
843,sbv.gov.vn,2010-02-22,2,0,0,0
844,sbv.gov.vn,2010-02-24,1,0,0,0
845,sbv.gov.vn,2010-02-25,2,0,0,0
846,sbv.gov.vn,2010-02-27,2,0,0,0
847,sbv.gov.vn,2010-03-02,2,0,0,0
848,sbv.gov.vn,2010-03-04,2,0,0,0
849,sbv.gov.vn,2010-03-05,3,0,0,0
850,sbv.gov.vn,2010-03-09,3,0,0,0
851,sbv.gov.vn,2010-03-10,3,8,0,0
852,sbv.gov.vn,2010-03-11,1,0,0,0
853,sbv.gov.vn,2010-03-15,2,0,0,0
854,sbv.gov.vn,2010-03-16,5,0,0,0
855,sbv.gov.vn,2010-03-17,2,0,0,0
856,sbv.gov.vn,2010-03-19,1,0,0,0
857,sbv.gov.vn,2010-03-22,2,144,180,360
858,sbv.gov.vn,2010-03-23,1,0,0,0
859,sbv.gov.vn,2010-03-24,3,36,0,54
860,sbv.gov.vn,2010-03-25,7,0,0,0
861,sbv.gov.vn,2010-03-29,1,0,0,0
862,sbv.gov.vn,2010-03-30,2,0,0,2
863,sbv.gov.vn,2010-04-01,3,0,0,0
864,sbv.gov.vn,2010-04-02,6,0,0,0
865,sbv.gov.vn,2010-04-05,1,48,0,0
866,sbv.gov.vn,2010-04-07,1,0,0,0
867,sbv.gov.vn,2010-04-08,2,0,0,0
868,sbv.gov.vn,2010-04-09,6,1,0,2
869,sbv.gov.vn,2010-04-14,7,0,0,0
870,sbv.gov.vn,2010-04-15,1,0,0,0
871,sbv.gov.vn,2010-04-16,3,0,0,0
872,sbv.gov.vn,2010-04-27,8,0,0,0
873,sbv.gov.vn,2010-04-28,1,0,0,0
874,sbv.gov.vn,2010-05-05,6,0,0,0
875,sbv.gov.vn,2010-05-06,6,146,0,60
876,sbv.gov.vn,2010-05-10,4,0,0,0
877,sbv.gov.vn,2010-05-11,1,64,0,0
878,sbv.gov.vn,2010-05-13,2,0,0,0
879,sbv.gov.vn,2010-05-14,4,0,0,0
880,sbv.gov.vn,2010-05-17,2,0,0,0
881,sbv.gov.vn,2010-05-18,3,0,0,0
882,sbv.gov.vn,2010-05-20,5,0,0,0
883,sbv.gov.vn,2010-05-21,1,0,0,0
884,sbv.gov.vn,2010-05-24,3,9,24,18
885,sbv.gov.vn,2010-05-26,1,6,0,0
886,sbv.gov.vn,2010-05-27,2,0,0,0
887,sbv.gov.vn,2010-05-28,4,0,0,0
888,sbv.gov.vn,2010-06-01,2,0,0,0
889,sbv.gov.vn,2010-06-02,3,61,24,75
890,sbv.gov.vn,2010-06-03,4,0,0,0
891,sbv.gov.vn,2010-06-04,2,0,0,0
892,sbv.gov.vn,2010-06-07,1,0,0,0
893,sbv.gov.vn,2010-06-08,4,0,6,0
894,sbv.gov.vn,2010-06-09,3,0,0,0
895,sbv.gov.vn,2010-06-11,1,0,0,0
896,sbv.gov.vn,2010-06-14,6,9,18,18
897,sbv.gov.vn,2010-06-15,4,0,0,0
898,sbv.gov.vn,2010-06-16,5,40,0,0
899,sbv.gov.vn,2010-06-17,3,0,0,0
900,sbv.gov.vn,2010-06-18,4,27,18,24
901,sbv.gov.vn,2010-06-21,4,0,0,0
902,sbv.gov.vn,2010-06-22,1,0,0,0
903,sbv.gov.vn,2010-06-23,2,0,0,0
904,sbv.gov.vn,2010-06-24,2,45,16,12
905,sbv.gov.vn,2010-06-25,4,42,0,88
906,sbv.gov.vn,2010-06-28,2,0,0,0
907,sbv.gov.vn,2010-06-29,1,0,0,0
908,sbv.gov.vn,2010-06-30,5,0,0,0
909,sbv.gov.vn,2010-07-01,2,0,0,0
910,sbv.gov.vn,2010-07-05,3,0,0,0
911,sbv.gov.vn,2010-07-06,1,0,0,0
912,sbv.gov.vn,2010-07-07,1,20,0,60
913,sbv.gov.vn,2010-07-09,2,360,60,288
914,sbv.gov.vn,2010-07-12,2,0,0,0
915,sbv.gov.vn,2010-07-13,2,3,1,2
916,sbv.gov.vn,2010-07-14,9,0,0,0
917,sbv.gov.vn,2010-07-15,3,0,0,12
918,sbv.gov.vn,2010-07-16,1,6,0,0
919,sbv.gov.vn,2010-07-19,3,6,0,24
920,sbv.gov.vn,2010-07-20,1,0,0,0
921,sbv.gov.vn,2010-07-21,2,0,0,0
922,sbv.gov.vn,2010-07-22,4,5,0,9
923,sbv.gov.vn,2010-07-23,1,0,0,0
924,sbv.gov.vn,2010-07-27,4,0,0,0
925,sbv.gov.vn,2010-07-28,1,4,0,4
926,sbv.gov.vn,2010-07-30,2,0,0,0
927,sbv.gov.vn,2010-08-02,3,0,0,60
928,sbv.gov.vn,2010-08-04,5,12,24,60
929,sbv.gov.vn,2010-08-05,5,0,0,12
930,sbv.gov.vn,2010-08-06,1,0,0,0
931,sbv.gov.vn,2010-08-09,1,0,0,0
932,sbv.gov.vn,2010-08-11,5,0,0,0
933,sbv.gov.vn,2010-08-12,3,0,0,0
934,sbv.gov.vn,2010-08-13,4,1,0,6
935,sbv.gov.vn,2010-08-16,4,0,0,6
936,sbv.gov.vn,2010-08-17,3,0,0,0
937,sbv.gov.vn,2010-08-18,3,0,0,0
938,sbv.gov.vn,2010-08-19,3,0,0,0
939,sbv.gov.vn,2010-08-20,4,0,0,0
940,sbv.gov.vn,2010-08-23,3,27,18,18
941,sbv.gov.vn,2010-08-24,3,0,0,0
942,sbv.gov.vn,2010-08-25,2,0,0,0
943,sbv.gov.vn,2010-08-26,1,3,0,0
944,sbv.gov.vn,2010-08-27,3,2,4,12
945,sbv.gov.vn,2010-08-30,7,0,0,0
946,sbv.gov.vn,2010-08-31,8,11,10,69
947,sbv.gov.vn,2010-09-01,5,0,0,0
948,sbv.gov.vn,2010-09-06,4,0,0,0
949,sbv.gov.vn,2010-09-07,5,0,0,0
950,sbv.gov.vn,2010-09-08,4,8,12,34
951,sbv.gov.vn,2010-09-09,1,0,0,0
952,sbv.gov.vn,2010-09-10,5,27,0,0
953,sbv.gov.vn,2010-09-13,5,0,2,1
954,sbv.gov.vn,2010-09-14,3,16,6,12
955,sbv.gov.vn,2010-09-15,2,2,0,8
956,sbv.gov.vn,2010-09-16,5,0,0,0
957,sbv.gov.vn,2010-09-17,5,20,0,2
958,sbv.gov.vn,2010-09-20,5,0,0,0
959,sbv.gov.vn,2010-09-21,6,6,0,0
960,sbv.gov.vn,2010-09-22,2,0,0,0
961,sbv.gov.vn,2010-09-23,1,0,0,0
962,sbv.gov.vn,2010-09-24,3,0,0,0
963,sbv.gov.vn,2010-09-27,4,0,0,0
964,sbv.gov.vn,2010-09-28,2,0,0,0
965,sbv.gov.vn,2010-09-29,2,15,0,0
966,sbv.gov.vn,2010-09-30,3,20,0,20
967,sbv.gov.vn,2010-10-01,2,36,80,160
968,sbv.gov.vn,2010-10-04,3,0,0,0
969,sbv.gov.vn,2010-10-05,1,0,0,0
970,sbv.gov.vn,2010-10-06,4,64,0,0
971,sbv.gov.vn,2010-10-08,4,135,12,64
972,sbv.gov.vn,2010-10-11,4,0,0,0
973,sbv.gov.vn,2010-10-13,4,0,0,0
974,sbv.gov.vn,2010-10-14,5,0,0,0
975,sbv.gov.vn,2010-10-15,5,156,25,75
976,sbv.gov.vn,2010-10-18,4,0,0,0
977,sbv.gov.vn,2010-10-19,3,0,0,0
978,sbv.gov.vn,2010-10-20,3,0,0,0
979,sbv.gov.vn,2010-10-21,3,0,0,64
980,sbv.gov.vn,2010-10-22,9,0,0,5
981,sbv.gov.vn,2010-10-25,5,0,0,0
982,sbv.gov.vn,2010-10-26,7,2,0,0
983,sbv.gov.vn,2010-10-27,4,0,0,0
984,sbv.gov.vn,2010-10-28,5,0,0,0
985,sbv.gov.vn,2010-11-01,4,0,2,5
986,sbv.gov.vn,2010-11-02,4,0,0,0
987,sbv.gov.vn,2010-11-03,3,0,0,0
988,sbv.gov.vn,2010-11-04,5,0,0,0
989,sbv.gov.vn,2010-11-05,2,0,0,0
990,sbv.gov.vn,2010-11-06,1,36,0,0
991,sbv.gov.vn,2010-11-08,3,0,0,0
992,sbv.gov.vn,2010-11-09,2,0,0,0
993,sbv.gov.vn,2010-11-10,6,300,144,240
994,sbv.gov.vn,2010-11-11,4,0,0,0
995,sbv.gov.vn,2010-11-12,2,0,0,0
996,sbv.gov.vn,2010-11-15,3,0,0,0
997,sbv.gov.vn,2010-11-16,1,0,0,0
998,sbv.gov.vn,2010-11-17,5,0,0,0
999,sbv.gov.vn,2010-11-18,2,0,0,0
1000,sbv.gov.vn,2010-11-19,2,0,0,0
1001,sbv.gov.vn,2010-11-22,6,16,8,24
1002,sbv.gov.vn,2010-11-23,4,24,0,0
1003,sbv.gov.vn,2010-11-24,4,0,0,0
1004,sbv.gov.vn,2010-11-25,2,0,0,0
1005,sbv.gov.vn,2010-11-26,4,0,16,8
1006,sbv.gov.vn,2010-11-29,3,10,2,12
1007,sbv.gov.vn,2010-11-30,2,0,0,0
1008,sbv.gov.vn,2010-12-01,5,0,0,0
1009,sbv.gov.vn,2010-12-02,5,0,0,0
1010,sbv.gov.vn,2010-12-06,1,0,0,0
1011,sbv.gov.vn,2010-12-07,4,0,0,0
1012,sbv.gov.vn,2010-12-08,3,80,0,90
1013,sbv.gov.vn,2010-12-09,3,14,0,24
1014,sbv.gov.vn,2010-12-10,3,0,0,0
1015,sbv.gov.vn,2010-12-13,2,0,0,0
1016,sbv.gov.vn,2010-12-14,2,36,0,0
